Lag,q,Moment,Observations,Table,Population
36,2.0,0.3172187747959474,4902,equity_garman_klass_variance,AMZN
36,3.0,0.30116850899676745,4902,equity_garman_klass_variance,AMZN
36,4.0,0.3454066422629182,4902,equity_garman_klass_variance,AMZN
37,1.0,0.4485161022296556,3651,equity_garman_klass_variance,AMZN
37,1.5,0.36510136470097476,3651,equity_garman_klass_variance,AMZN
37,2.0,0.3230331188975916,3651,equity_garman_klass_variance,AMZN
37,3.0,0.30588972114372853,3651,equity_garman_klass_variance,AMZN
37,4.0,0.352325868912043,3651,equity_garman_klass_variance,AMZN
38,1.0,0.44532384183180485,3519,equity_garman_klass_variance,AMZN
38,1.5,0.3640131097242131,3519,equity_garman_klass_variance,AMZN
38,2.0,0.3243184783316224,3519,equity_garman_klass_variance,AMZN
38,3.0,0.3124296614959959,3519,equity_garman_klass_variance,AMZN
38,4.0,0.3659046932772162,3519,equity_garman_klass_variance,AMZN
39,1.0,0.4513358213086043,3532,equity_garman_klass_variance,AMZN
39,1.5,0.3701832635418545,3532,equity_garman_klass_variance,AMZN
39,2.0,0.3295841151071957,3532,equity_garman_klass_variance,AMZN
39,3.0,0.31457813204871327,3532,equity_garman_klass_variance,AMZN
39,4.0,0.3668972860252704,3532,equity_garman_klass_variance,AMZN
40,1.0,0.45199798528079604,3655,equity_garman_klass_variance,AMZN
40,1.5,0.3697600759887168,3655,equity_garman_klass_variance,AMZN
40,2.0,0.3280505357696064,3655,equity_garman_klass_variance,AMZN
40,3.0,0.30968234710999065,3655,equity_garman_klass_variance,AMZN
40,4.0,0.35156693143745205,3655,equity_garman_klass_variance,AMZN
41,1.0,0.44935766465376265,4895,equity_garman_klass_variance,AMZN
41,1.5,0.36642473757080024,4895,equity_garman_klass_variance,AMZN
41,2.0,0.32461119777686503,4895,equity_garman_klass_variance,AMZN
41,3.0,0.30777864982465497,4895,equity_garman_klass_variance,AMZN
41,4.0,0.3539703808237867,4895,equity_garman_klass_variance,AMZN
42,1.0,0.4518873375590709,6026,equity_garman_klass_variance,AMZN
42,1.5,0.36838739766746387,6026,equity_garman_klass_variance,AMZN
42,2.0,0.32584846639721793,6026,equity_garman_klass_variance,AMZN
42,3.0,0.3069527197543052,6026,equity_garman_klass_variance,AMZN
42,4.0,0.34933301615170975,6026,equity_garman_klass_variance,AMZN
43,1.0,0.45063184960879865,4892,equity_garman_klass_variance,AMZN
43,1.5,0.367448660674486,4892,equity_garman_klass_variance,AMZN
43,2.0,0.32504712476812636,4892,equity_garman_klass_variance,AMZN
43,3.0,0.3067582053980532,4892,equity_garman_klass_variance,AMZN
43,4.0,0.3542686429107731,4892,equity_garman_klass_variance,AMZN
44,1.0,0.45436202732046466,3644,equity_garman_klass_variance,AMZN
44,1.5,0.3717046003912543,3644,equity_garman_klass_variance,AMZN
44,2.0,0.32958242677013483,3644,equity_garman_klass_variance,AMZN
44,3.0,0.3112180336689891,3644,equity_garman_klass_variance,AMZN
44,4.0,0.35559036245405456,3644,equity_garman_klass_variance,AMZN
45,1.0,0.45721764897034606,3516,equity_garman_klass_variance,AMZN
45,1.5,0.3771117546688488,3516,equity_garman_klass_variance,AMZN
45,2.0,0.33794111310260144,3516,equity_garman_klass_variance,AMZN
45,3.0,0.32774506432905526,3516,equity_garman_klass_variance,AMZN
45,4.0,0.3881170136993499,3516,equity_garman_klass_variance,AMZN
46,1.0,0.45263094237832163,3518,equity_garman_klass_variance,AMZN
46,1.5,0.37459959643270935,3518,equity_garman_klass_variance,AMZN
46,2.0,0.338186929928079,3518,equity_garman_klass_variance,AMZN
46,3.0,0.33545224191988243,3518,equity_garman_klass_variance,AMZN
46,4.0,0.4061283286346129,3518,equity_garman_klass_variance,AMZN
47,1.0,0.44942769575164515,3652,equity_garman_klass_variance,AMZN
47,1.5,0.3669300890603051,3652,equity_garman_klass_variance,AMZN
47,2.0,0.3258924029908656,3652,equity_garman_klass_variance,AMZN
47,3.0,0.31181100691308167,3652,equity_garman_klass_variance,AMZN
47,4.0,0.36586864858217455,3652,equity_garman_klass_variance,AMZN
48,1.0,0.44863968106477947,4896,equity_garman_klass_variance,AMZN
48,1.5,0.3656872077801035,4896,equity_garman_klass_variance,AMZN
48,2.0,0.3237501175880556,4896,equity_garman_klass_variance,AMZN
48,3.0,0.30562917099988096,4896,equity_garman_klass_variance,AMZN
48,4.0,0.3486815278837118,4896,equity_garman_klass_variance,AMZN
49,1.0,0.4529769917418451,6028,equity_garman_klass_variance,AMZN
49,1.5,0.3720415401418835,6028,equity_garman_klass_variance,AMZN
49,2.0,0.33228056218175545,6028,equity_garman_klass_variance,AMZN
49,3.0,0.32099673796188244,6028,equity_garman_klass_variance,AMZN
49,4.0,0.3798494286949623,6028,equity_garman_klass_variance,AMZN
50,1.0,0.44710337188345645,4888,equity_garman_klass_variance,AMZN
50,1.5,0.3663056431196308,4888,equity_garman_klass_variance,AMZN
50,2.0,0.3267003393539188,4888,equity_garman_klass_variance,AMZN
50,3.0,0.3142720848780056,4888,equity_garman_klass_variance,AMZN
50,4.0,0.3661940006101629,4888,equity_garman_klass_variance,AMZN
51,1.0,0.44945969963800547,3641,equity_garman_klass_variance,AMZN
51,1.5,0.3669726958997385,3641,equity_garman_klass_variance,AMZN
51,2.0,0.32621287712244457,3641,equity_garman_klass_variance,AMZN
51,3.0,0.313879069191855,3641,equity_garman_klass_variance,AMZN
51,4.0,0.37221966429441783,3641,equity_garman_klass_variance,AMZN
52,1.0,0.45340341707098086,3513,equity_garman_klass_variance,AMZN
52,1.5,0.37431300465483874,3513,equity_garman_klass_variance,AMZN
52,2.0,0.336000676655729,3513,equity_garman_klass_variance,AMZN
52,3.0,0.3274252589500018,3513,equity_garman_klass_variance,AMZN
52,4.0,0.3890326163884536,3513,equity_garman_klass_variance,AMZN
53,1.0,0.4562842069295049,3537,equity_garman_klass_variance,AMZN
53,1.5,0.37601409730218827,3537,equity_garman_klass_variance,AMZN
53,2.0,0.33717975965595626,3537,equity_garman_klass_variance,AMZN
53,3.0,0.3296210176163914,3537,equity_garman_klass_variance,AMZN
53,4.0,0.3960769336016415,3537,equity_garman_klass_variance,AMZN
54,1.0,0.45051152661001687,3649,equity_garman_klass_variance,AMZN
54,1.5,0.3712535892646623,3649,equity_garman_klass_variance,AMZN
54,2.0,0.3336430304337957,3649,equity_garman_klass_variance,AMZN
54,3.0,0.32733081428514127,3649,equity_garman_klass_variance,AMZN
54,4.0,0.3908290647172859,3649,equity_garman_klass_variance,AMZN
55,1.0,0.4478563930098161,4892,equity_garman_klass_variance,AMZN
55,1.5,0.3678489674604737,4892,equity_garman_klass_variance,AMZN
55,2.0,0.3283340020823018,4892,equity_garman_klass_variance,AMZN
55,3.0,0.31495870113739594,4892,equity_garman_klass_variance,AMZN
55,4.0,0.36430494121707924,4892,equity_garman_klass_variance,AMZN
56,1.0,0.4529720360918385,6025,equity_garman_klass_variance,AMZN
56,1.5,0.3717789983975134,6025,equity_garman_klass_variance,AMZN
56,2.0,0.3311938423318065,6025,equity_garman_klass_variance,AMZN
56,3.0,0.3159452305502101,6025,equity_garman_klass_variance,AMZN
56,4.0,0.36413957414293496,6025,equity_garman_klass_variance,AMZN
57,1.0,0.4525137653689026,4886,equity_garman_klass_variance,AMZN
57,1.5,0.3709015741326238,4886,equity_garman_klass_variance,AMZN
57,2.0,0.3303553150825796,4886,equity_garman_klass_variance,AMZN
57,3.0,0.3170541438882424,4886,equity_garman_klass_variance,AMZN
57,4.0,0.370415954414586,4886,equity_garman_klass_variance,AMZN
58,1.0,0.4547107411666128,3638,equity_garman_klass_variance,AMZN
58,1.5,0.3746793452127481,3638,equity_garman_klass_variance,AMZN
58,2.0,0.336152684986905,3638,equity_garman_klass_variance,AMZN
58,3.0,0.32893934278936426,3638,equity_garman_klass_variance,AMZN
58,4.0,0.39415492090003984,3638,equity_garman_klass_variance,AMZN
59,1.0,0.4577199731759411,3515,equity_garman_klass_variance,AMZN
59,1.5,0.3801119012960959,3515,equity_garman_klass_variance,AMZN
59,2.0,0.34435873459218724,3515,equity_garman_klass_variance,AMZN
59,3.0,0.34443070053384517,3515,equity_garman_klass_variance,AMZN
59,4.0,0.42126925805362075,3515,equity_garman_klass_variance,AMZN
60,1.0,0.4586429161864766,3518,equity_garman_klass_variance,AMZN
60,1.5,0.37968819929640696,3518,equity_garman_klass_variance,AMZN
60,2.0,0.3423681669342848,3518,equity_garman_klass_variance,AMZN
60,3.0,0.33891420201803546,3518,equity_garman_klass_variance,AMZN
60,4.0,0.4112595909587414,3518,equity_garman_klass_variance,AMZN
61,1.0,0.4542142391149705,3646,equity_garman_klass_variance,AMZN
61,1.5,0.3741960403920002,3646,equity_garman_klass_variance,AMZN
61,2.0,0.33495324479756106,3646,equity_garman_klass_variance,AMZN
61,3.0,0.3233243377368642,3646,equity_garman_klass_variance,AMZN
61,4.0,0.37618220378366146,3646,equity_garman_klass_variance,AMZN
62,1.0,0.45747122937725343,4888,equity_garman_klass_variance,AMZN
62,1.5,0.37801242178722166,4888,equity_garman_klass_variance,AMZN
62,2.0,0.3394409428570065,4888,equity_garman_klass_variance,AMZN
62,3.0,0.3290687852636065,4888,equity_garman_klass_variance,AMZN
62,4.0,0.3832737560946057,4888,equity_garman_klass_variance,AMZN
63,1.0,0.4604623630357524,6020,equity_garman_klass_variance,AMZN
63,1.5,0.38039357168635257,6020,equity_garman_klass_variance,AMZN
63,2.0,0.3412506173119445,6020,equity_garman_klass_variance,AMZN
63,3.0,0.33098460227160637,6020,equity_garman_klass_variance,AMZN
63,4.0,0.3883481097853455,6020,equity_garman_klass_variance,AMZN
64,1.0,0.4559640721476859,4881,equity_garman_klass_variance,AMZN
64,1.5,0.37630082427652944,4881,equity_garman_klass_variance,AMZN
64,2.0,0.3381350053387484,4881,equity_garman_klass_variance,AMZN
64,3.0,0.3314824969850965,4881,equity_garman_klass_variance,AMZN
64,4.0,0.3961273454081576,4881,equity_garman_klass_variance,AMZN
65,1.0,0.4586181921355371,3635,equity_garman_klass_variance,AMZN
65,1.5,0.37824561687015285,3635,equity_garman_klass_variance,AMZN
65,2.0,0.3389679858548901,3635,equity_garman_klass_variance,AMZN
65,3.0,0.32793903987824974,3635,equity_garman_klass_variance,AMZN
65,4.0,0.3816429273386002,3635,equity_garman_klass_variance,AMZN
66,1.0,0.4658043965707387,3506,equity_garman_klass_variance,AMZN
66,1.5,0.38833277874835914,3506,equity_garman_klass_variance,AMZN
66,2.0,0.3520859007165065,3506,equity_garman_klass_variance,AMZN
66,3.0,0.35026384524312265,3506,equity_garman_klass_variance,AMZN
66,4.0,0.4246092205182641,3506,equity_garman_klass_variance,AMZN
67,1.0,0.46272085675022157,3505,equity_garman_klass_variance,AMZN
67,1.5,0.38544314361832255,3505,equity_garman_klass_variance,AMZN
67,2.0,0.3490092770607811,3505,equity_garman_klass_variance,AMZN
67,3.0,0.34502082988082716,3505,equity_garman_klass_variance,AMZN
67,4.0,0.4128013433198154,3505,equity_garman_klass_variance,AMZN
68,1.0,0.46203177333110645,3639,equity_garman_klass_variance,AMZN
68,1.5,0.38383219630895477,3639,equity_garman_klass_variance,AMZN
68,2.0,0.3470020034607903,3639,equity_garman_klass_variance,AMZN
68,3.0,0.3422085356758702,3639,equity_garman_klass_variance,AMZN
68,4.0,0.4074735280503277,3639,equity_garman_klass_variance,AMZN
69,1.0,0.4616716199057667,4882,equity_garman_klass_variance,AMZN
69,1.5,0.3826418813485151,4882,equity_garman_klass_variance,AMZN
69,2.0,0.3442896160336913,4882,equity_garman_klass_variance,AMZN
69,3.0,0.3354810884612822,4882,equity_garman_klass_variance,AMZN
69,4.0,0.3954470142690166,4882,equity_garman_klass_variance,AMZN
70,1.0,0.46547042210407763,6008,equity_garman_klass_variance,AMZN
70,1.5,0.38641546060983,6008,equity_garman_klass_variance,AMZN
70,2.0,0.34826625739171596,6008,equity_garman_klass_variance,AMZN
70,3.0,0.3400249606140666,6008,equity_garman_klass_variance,AMZN
70,4.0,0.40016041740585356,6008,equity_garman_klass_variance,AMZN
71,1.0,0.46234545287185647,4878,equity_garman_klass_variance,AMZN
71,1.5,0.3818849651180293,4878,equity_garman_klass_variance,AMZN
71,2.0,0.34296183631120586,4878,equity_garman_klass_variance,AMZN
71,3.0,0.3351694818285311,4878,equity_garman_klass_variance,AMZN
71,4.0,0.3995567712168652,4878,equity_garman_klass_variance,AMZN
72,1.0,0.46427605382078063,3634,equity_garman_klass_variance,AMZN
72,1.5,0.38311491019392774,3634,equity_garman_klass_variance,AMZN
72,2.0,0.3422422718938232,3634,equity_garman_klass_variance,AMZN
72,3.0,0.32550329549320633,3634,equity_garman_klass_variance,AMZN
72,4.0,0.36862705646642024,3634,equity_garman_klass_variance,AMZN
73,1.0,0.46511166033267265,3498,equity_garman_klass_variance,AMZN
73,1.5,0.3883888700920456,3498,equity_garman_klass_variance,AMZN
73,2.0,0.3527505047508214,3498,equity_garman_klass_variance,AMZN
73,3.0,0.3497413928186855,3498,equity_garman_klass_variance,AMZN
73,4.0,0.41480186085709425,3498,equity_garman_klass_variance,AMZN
74,1.0,0.46711126313162177,3504,equity_garman_klass_variance,AMZN
74,1.5,0.3882635148511119,3504,equity_garman_klass_variance,AMZN
74,2.0,0.3507068401469568,3504,equity_garman_klass_variance,AMZN
74,3.0,0.34493123964522926,3504,equity_garman_klass_variance,AMZN
74,4.0,0.40897752259178904,3504,equity_garman_klass_variance,AMZN
75,1.0,0.4676250281058256,3638,equity_garman_klass_variance,AMZN
75,1.5,0.389375375503173,3638,equity_garman_klass_variance,AMZN
75,2.0,0.35223836553234744,3638,equity_garman_klass_variance,AMZN
75,3.0,0.34795062487546136,3638,equity_garman_klass_variance,AMZN
75,4.0,0.417366620905507,3638,equity_garman_klass_variance,AMZN
76,1.0,0.46215631864462614,4877,equity_garman_klass_variance,AMZN
76,1.5,0.3838354187701263,4877,equity_garman_klass_variance,AMZN
76,2.0,0.34684014580634864,4877,equity_garman_klass_variance,AMZN
76,3.0,0.34226029616112913,4877,equity_garman_klass_variance,AMZN
76,4.0,0.4092144753282737,4877,equity_garman_klass_variance,AMZN
77,1.0,0.46633394880577206,6006,equity_garman_klass_variance,AMZN
77,1.5,0.38767946564051525,6006,equity_garman_klass_variance,AMZN
77,2.0,0.3503778126595356,6006,equity_garman_klass_variance,AMZN
77,3.0,0.34698567503926314,6006,equity_garman_klass_variance,AMZN
77,4.0,0.42037830952051114,6006,equity_garman_klass_variance,AMZN
78,1.0,0.4644341184968914,4872,equity_garman_klass_variance,AMZN
78,1.5,0.3856707196474318,4872,equity_garman_klass_variance,AMZN
78,2.0,0.3478156896071589,4872,equity_garman_klass_variance,AMZN
78,3.0,0.3417157339637276,4872,equity_garman_klass_variance,AMZN
78,4.0,0.40892530586107795,4872,equity_garman_klass_variance,AMZN
79,1.0,0.4702673068105502,3629,equity_garman_klass_variance,AMZN
79,1.5,0.39156747787484764,3629,equity_garman_klass_variance,AMZN
79,2.0,0.3537555927914432,3629,equity_garman_klass_variance,AMZN
79,3.0,0.3478704032811698,3629,equity_garman_klass_variance,AMZN
79,4.0,0.41569578046279554,3629,equity_garman_klass_variance,AMZN
80,1.0,0.47370666417442636,3512,equity_garman_klass_variance,AMZN
80,1.5,0.3968353683645366,3512,equity_garman_klass_variance,AMZN
80,2.0,0.3619574053712501,3512,equity_garman_klass_variance,AMZN
80,3.0,0.36579850257421326,3512,equity_garman_klass_variance,AMZN
80,4.0,0.45153731408856124,3512,equity_garman_klass_variance,AMZN
81,1.0,0.4742216579701974,3513,equity_garman_klass_variance,AMZN
81,1.5,0.39855080954250277,3513,equity_garman_klass_variance,AMZN
81,2.0,0.3641301569760583,3513,equity_garman_klass_variance,AMZN
81,3.0,0.3686886775629448,3513,equity_garman_klass_variance,AMZN
81,4.0,0.459919462454819,3513,equity_garman_klass_variance,AMZN
82,1.0,0.4690489303822971,3635,equity_garman_klass_variance,AMZN
82,1.5,0.3905585349373485,3635,equity_garman_klass_variance,AMZN
82,2.0,0.3529622834038488,3635,equity_garman_klass_variance,AMZN
82,3.0,0.34716458792181215,3635,equity_garman_klass_variance,AMZN
82,4.0,0.412139263030853,3635,equity_garman_klass_variance,AMZN
83,1.0,0.463706759257865,4873,equity_garman_klass_variance,AMZN
83,1.5,0.3868272029609295,4873,equity_garman_klass_variance,AMZN
83,2.0,0.3514727930776588,4873,equity_garman_klass_variance,AMZN
83,3.0,0.35332890609218526,4873,equity_garman_klass_variance,AMZN
83,4.0,0.4373104365888592,4873,equity_garman_klass_variance,AMZN
84,1.0,0.4629663834583816,6000,equity_garman_klass_variance,AMZN
84,1.5,0.38709822366276875,6000,equity_garman_klass_variance,AMZN
84,2.0,0.35361814173002887,6000,equity_garman_klass_variance,AMZN
84,3.0,0.3634688351783635,6000,equity_garman_klass_variance,AMZN
84,4.0,0.4700646922066685,6000,equity_garman_klass_variance,AMZN
85,1.0,0.46096649289238134,4868,equity_garman_klass_variance,AMZN
85,1.5,0.3837573441607243,4868,equity_garman_klass_variance,AMZN
85,2.0,0.34788922853651666,4868,equity_garman_klass_variance,AMZN
85,3.0,0.34820819962918614,4868,equity_garman_klass_variance,AMZN
85,4.0,0.432263628297774,4868,equity_garman_klass_variance,AMZN
86,1.0,0.4708369553437641,3626,equity_garman_klass_variance,AMZN
86,1.5,0.3934803675092477,3626,equity_garman_klass_variance,AMZN
86,2.0,0.3575212691544743,3626,equity_garman_klass_variance,AMZN
86,3.0,0.35844673761886386,3626,equity_garman_klass_variance,AMZN
86,4.0,0.4440523721677164,3626,equity_garman_klass_variance,AMZN
87,1.0,0.47304640228914274,3503,equity_garman_klass_variance,AMZN
87,1.5,0.39640976594317207,3503,equity_garman_klass_variance,AMZN
87,2.0,0.3628146345762393,3503,equity_garman_klass_variance,AMZN
87,3.0,0.3765332306780338,3503,equity_garman_klass_variance,AMZN
87,4.0,0.4960757723382711,3503,equity_garman_klass_variance,AMZN
88,1.0,0.47075728263427535,3517,equity_garman_klass_variance,AMZN
88,1.5,0.39502328016837857,3517,equity_garman_klass_variance,AMZN
88,2.0,0.3616420572452001,3517,equity_garman_klass_variance,AMZN
88,3.0,0.3724663218908192,3517,equity_garman_klass_variance,AMZN
88,4.0,0.4812964212729573,3517,equity_garman_klass_variance,AMZN
89,1.0,0.46657876386852265,3632,equity_garman_klass_variance,AMZN
89,1.5,0.3903788104241178,3632,equity_garman_klass_variance,AMZN
89,2.0,0.3564217425349643,3632,equity_garman_klass_variance,AMZN
89,3.0,0.3626191874420461,3632,equity_garman_klass_variance,AMZN
89,4.0,0.45160617977076317,3632,equity_garman_klass_variance,AMZN
90,1.0,0.46133626660689936,4868,equity_garman_klass_variance,AMZN
90,1.5,0.38485173191649164,4868,equity_garman_klass_variance,AMZN
90,2.0,0.3503158103786479,4868,equity_garman_klass_variance,AMZN
90,3.0,0.3555059461763072,4868,equity_garman_klass_variance,AMZN
90,4.0,0.44885905186451563,4868,equity_garman_klass_variance,AMZN
91,1.0,0.4618087679793864,5996,equity_garman_klass_variance,AMZN
91,1.5,0.3859431356182353,5996,equity_garman_klass_variance,AMZN
91,2.0,0.35284620729790517,5996,equity_garman_klass_variance,AMZN
91,3.0,0.36418913525905167,5996,equity_garman_klass_variance,AMZN
91,4.0,0.4719285263205803,5996,equity_garman_klass_variance,AMZN
92,1.0,0.4668518823166525,4865,equity_garman_klass_variance,AMZN
92,1.5,0.3897044214721754,4865,equity_garman_klass_variance,AMZN
92,2.0,0.3538915422974247,4865,equity_garman_klass_variance,AMZN
92,3.0,0.3529772054040346,4865,equity_garman_klass_variance,AMZN
92,4.0,0.4285688666079822,4865,equity_garman_klass_variance,AMZN
93,1.0,0.46711496798529095,3624,equity_garman_klass_variance,AMZN
93,1.5,0.39172586930332165,3624,equity_garman_klass_variance,AMZN
93,2.0,0.358753927008008,3624,equity_garman_klass_variance,AMZN
93,3.0,0.3679645676412686,3624,equity_garman_klass_variance,AMZN
